TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8525624842211563,0.7163461538461539,0.7012273599050458,0.6478858561850248,0.6626974823470497,0.7327528813382963
0.03406971786758483,0.04331688626086223,0.043984662550609364,0.04589785719686663,0.045432734560616375,0.042524254523604074
