TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7451923076923077,0.7278281911675742,0.7117813211568078,0.7139299528199274,0.770548677258827
0.0418737518119352,0.04276982094693048,0.04352469943239333,0.04342755920699379,0.04040608267990383
