TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.5506185306740722,0.5480769230769231,0.6744904804497829,0.39809996547622006,0.38871779163689496,0.6228128176506553
0.04780071768964438,0.04782494103157478,0.045026810547932235,0.047039173218877676,0.04684244040282383,0.046575621594332615
