TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7572115384615384,0.7458384153324629,0.7251546729293832,0.7291492020272727,0.7942038893589205
0.041202546564472295,0.041838755196457425,0.04290035928983487,0.04270460290237553,0.038849551715695846
