TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7548076923076923,0.7300550884640482,0.708894187497569,0.7149896953126618,0.7936673931169316
0.041340241086149816,0.042659603500767605,0.04365334944259158,0.04337920596829178,0.03888701677421444
