TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.6466801312799798,0.6370192307692307,0.5961325091738706,0.5835598399430174,0.5883876840733845,0.6316412530664801
0.04593357151318752,0.04620824834830754,0.04715114862558984,0.047371858821637365,0.04729087972010747,0.046352393249543836
