TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.71875,0.701887054405031,0.6844117899599648,0.6918256681026614,0.7442975588484133
0.043205259715974206,0.04395673835557041,0.04466018851378686,0.044370874969711996,0.04192201606813756
