TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7881848018177228,0.7067307692307693,0.6714447376642168,0.6434212489305019,0.6523382017839964,0.719240047944826
0.03926395226722839,0.04374834976631541,0.04513472250424561,0.04602850349918249,0.045763192926793324,0.04318231649557952
