TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8197115384615384,0.8,0.768361581920904,0.7838616714697406,0.8750803872633325
0.036941618268537264,0.038438056165803085,0.040540541184758604,0.03955369265711714,0.03177171919220304
