TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8413461538461539,0.8135593220338984,0.8135593220338984,0.8135593220338985,0.8411402344683105
0.03510864634262323,0.037425393500949686,0.037425393500949686,0.03742539350094968,0.03512712352373602
