TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7806109568290835,0.7524038461538461,0.75,0.6271186440677966,0.683076923076923,0.8063929840869974
0.03976730994220624,0.041476191997744126,0.041610416389598184,0.04646881701382046,0.04471087449885374,0.03796954051500295
