TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8269376420095935,0.7884615384615384,0.7834394904458599,0.6949152542372882,0.7365269461077845,0.8406035547954395
0.03635290443290644,0.039245182500724674,0.03958164027517918,0.04424636473000482,0.04233151859000651,0.035175181958341316
