TrainingAccuracy,TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.7150971976773542,0.7307692307692307,0.6419213973799127,0.8305084745762712,0.7241379310344828,0.7766576920889502
0.043374284551817646,0.04262397007207653,0.046071413505022515,0.03605350187262355,0.04294949568300125,0.04002227294573417
