TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8197115384615384,0.8311688311688312,0.7231638418079096,0.7734138972809668,0.8912262460698659
0.036941618268537264,0.035997501931160455,0.04299630987418785,0.04022759288420369,0.02991971607942979
