TestAccuracy,Precision,Recall,F1,AvgPrecisionScore
0.8245192307692307,0.8513513513513513,0.711864406779661,0.7753846153846154,0.879706204810577
0.03655245786511261,0.0341850581731926,0.0435209653455313,0.04010326805772354,0.03126020823651894
